player_id,stat,value
430605,AttemptAtGoalOffTarget,3.0
430605,AttemptAtGoalOnTarget,2.0
430605,AttemptAtGoalOutsideThePenaltyArea,3.0
430605,AttemptAtGoalOutsideThePenaltyAreaOnTarget,0.0
430605,AttemptedBallProgressions,6.0
430605,AttemptedSwitchesOfPlay,4.0
430605,AvgSpeed,7.160576629638672
430605,CompletedBallProgressions,2.0
430605,CompletedSwitchesOfPlay,3.0
430605,Corners,8.0
430605,Crosses,12.0
430605,CrossesCompleted,2.0
430605,DefensivePressuresApplied,159.0
430605,DirectDefensivePressuresApplied,15.0
430605,DirectFreeKicks,9.0
430605,DirectRedCards,0.0
430605,DistanceHighSpeedRunning,8919.59033203125
430605,DistanceHighSpeedSprinting,252.79000091552734
430605,DistanceJogging,25567.6796875
430605,DistanceLowSpeedSprinting,2285.6400451660156
430605,DistanceWalking,17718.42041015625
430605,DistributionsCompletedUnderPressure,99.0
430605,DistributionsUnderPressure,143.0
430605,ForcedTurnovers,37.0
430605,FoulsAgainst,4.0
430605,FoulsFor,7.0
430605,FreeKicks,9.0
430605,GKSaves,0.0
430605,GKSavesOnTarget,0.0
430605,GoalkeeperDefensiveActionsInsidePenaltyArea,0.0
430605,GoalkeeperDefensiveActionsOutsidePenaltyArea,0.0
430605,GoalkeeperSavePercentage,0.0
430605,GoalkeeperSaves,0.0
430605,GoalkeeperSavesOnTarget,0.0
430605,GoalKicks,0.0
430605,Goals,0.0
430605,GoalsFromDirectFreeKicks,0.0
430605,GoalsInsideThePenaltyArea,0.0
430605,GoalsOutsideThePenaltyArea,0.0
430605,HeadedAttemptAtGoal,1.0
430605,IndirectFreeKicks,0.0
430605,IndirectRedCards,0.0
430605,LinebreaksAttempted,73.0
430605,LinebreaksAttemptedAllLines,6.0
430605,LinebreaksAttemptedAttackingAndMidfieldLine,2.0
430605,LinebreaksAttemptedAttackingLine,15.0
430605,LinebreaksAttemptedAttackingLineCompleted,12.0
430605,LinebreaksAttemptedAttackingLineCompletedOnly,7.0
430605,LinebreaksAttemptedAttackingLineOnly,7.0
430605,LinebreaksAttemptedCompleted,44.0
430605,LinebreaksAttemptedDefensiveLine,15.0
430605,LinebreaksAttemptedDefensiveLineCompleted,5.0
430605,LinebreaksAttemptedDefensiveLineCompletedOnly,2.0
430605,LinebreaksAttemptedDefensiveLineOnly,5.0
430605,LinebreaksAttemptedMidfieldAndDefensiveLine,4.0
430605,LinebreaksAttemptedMidfieldLine,43.0
430605,LinebreaksAttemptedMidfieldLineCompleted,27.0
430605,LinebreaksAttemptedMidfieldLineCompletedOnly,22.0
430605,LinebreaksAttemptedMidfieldLineOnly,31.0
430605,LinebreaksAttemptedUnderPressure,50.0
430605,LinebreaksCompletedAllLines,3.0
430605,LinebreaksCompletedAttackingAndMidfieldLine,2.0
430605,LinebreaksCompletedMidfieldAndDefensiveLine,0.0
430605,LinebreaksCompletedUnderPressure,30.0
430605,MatchesPlayed,5.0
430605,NumberOfInvolvements,459.0
430605,NumberOfPossessionSequences,200.0
430605,NumberOfShotEndingSequences,27.0
430605,OffersToReceiveInBehind,56.0
430605,OffersToReceiveInBetween,156.0
430605,OffersToReceiveInFront,127.0
430605,OffersToReceiveInside,258.0
430605,OffersToReceiveOutside,81.0
430605,OffersToReceiveTotal,339.0
430605,Offsides,0.0
430605,OwnGoals,0.0
430605,Passes,200.0
430605,PassesCompleted,161.0
430605,Penalties,1.0
430605,PenaltiesScored,0.0
430605,ReceivedOffersToReceive,116.0
430605,ReceptionsBetweenMidfieldAndDefensiveLine,51.0
430605,ReceptionsInBehind,5.0
430605,ReceptionsUnderDirectPressure,7.0
430605,ReceptionsUnderIndirectPressure,85.0
430605,ReceptionsUnderNoPressure,129.0
430605,ReceptionsUnderPressure,92.0
430605,RedCards,0.0
430605,SpeedRuns,739.0
430605,Sprints,158.0
430605,SubstitutionsIn,0.0
430605,SubstitutionsOut,4.0
430605,TakeOnsCompleted,0.0
430605,Threat,3.3093692660331726
430605,ThrowIns,0.0
430605,TimePlayed,458.66215
430605,TopSpeed,28.908437728881836
430605,TotalDistance,54744.119140625
430605,XG,1.0223325062543154
430605,YellowCards,0.0
403585,Assists,3.0
403585,AttemptAtGoal,5.0
403585,AttemptAtGoalAgainstOnTarget,0.0
403585,AttemptAtGoalBlocked,1.0
403585,AttemptAtGoalFromBallProgression,0.0
403585,AttemptAtGoalFromCorner,0.0
403585,AttemptAtGoalFromCross,0.0
403585,AttemptAtGoalFromFreekick,0.0
403585,AttemptAtGoalFromFreeKicks,0.0
403585,AttemptAtGoalFromOther,1.0
403585,AttemptAtGoalFromPass,4.0
403585,AttemptAtGoalFromPenalty,0.0
403585,AttemptAtGoalFromRebound,0.0
403585,AttemptAtGoalInsideThePenaltyArea,2.0
403585,AttemptAtGoalInsideThePenaltyAreaOnTarget,0.0
403585,AttemptAtGoalOffTarget,4.0
403585,AttemptAtGoalOnTarget,0.0
403585,AttemptAtGoalOutsideThePenaltyArea,3.0
403585,AttemptAtGoalOutsideThePenaltyAreaOnTarget,0.0
403585,AttemptedBallProgressions,12.0
403585,AttemptedSwitchesOfPlay,1.0
403585,AvgSpeed,6.342100429534912
403585,CompletedBallProgressions,9.0
403585,CompletedSwitchesOfPlay,1.0
403585,Corners,14.0
403585,Crosses,34.0
403585,CrossesCompleted,11.0
403585,DefensivePressuresApplied,75.0
403585,DirectDefensivePressuresApplied,13.0
403585,DirectFreeKicks,7.0
403585,DirectRedCards,0.0
403585,DistanceHighSpeedRunning,6637.3699951171875
403585,DistanceHighSpeedSprinting,624.4399681091309
403585,DistanceJogging,21798.7900390625
403585,DistanceLowSpeedSprinting,2620.1300354003906
403585,DistanceWalking,18616.05908203125
403585,DistributionsCompletedUnderPressure,134.0
403585,DistributionsUnderPressure,183.0
403585,ForcedTurnovers,6.0
403585,FoulsAgainst,3.0
403585,FoulsFor,5.0
403585,FreeKicks,7.0
403585,GKSaves,0.0
403585,GKSavesOnTarget,0.0
403585,GoalkeeperDefensiveActionsInsidePenaltyArea,0.0
403585,GoalkeeperDefensiveActionsOutsidePenaltyArea,0.0
403585,GoalkeeperSavePercentage,0.0
403585,GoalkeeperSaves,0.0
403585,GoalkeeperSavesOnTarget,0.0
403585,GoalKicks,0.0
403585,Goals,0.0
403585,GoalsFromDirectFreeKicks,0.0
403585,GoalsInsideThePenaltyArea,0.0
403585,GoalsOutsideThePenaltyArea,0.0
403585,HeadedAttemptAtGoal,0.0
403585,IndirectFreeKicks,0.0
403585,IndirectRedCards,0.0
403585,LinebreaksAttempted,89.0
403585,LinebreaksAttemptedAllLines,9.0
403585,LinebreaksAttemptedAttackingAndMidfieldLine,4.0
403585,LinebreaksAttemptedAttackingLine,19.0
403585,LinebreaksAttemptedAttackingLineCompleted,11.0
403585,LinebreaksAttemptedAttackingLineCompletedOnly,5.0
403585,LinebreaksAttemptedAttackingLineOnly,6.0
403585,LinebreaksAttemptedCompleted,46.0
403585,LinebreaksAttemptedDefensiveLine,17.0
403585,LinebreaksAttemptedDefensiveLineCompleted,8.0
403585,LinebreaksAttemptedDefensiveLineCompletedOnly,4.0
403585,LinebreaksAttemptedDefensiveLineOnly,7.0
403585,LinebreaksAttemptedMidfieldAndDefensiveLine,1.0
403585,LinebreaksAttemptedMidfieldLine,53.0
403585,LinebreaksAttemptedMidfieldLineCompleted,27.0
403585,LinebreaksAttemptedMidfieldLineCompletedOnly,21.0
403585,LinebreaksAttemptedMidfieldLineOnly,39.0
403585,LinebreaksAttemptedUnderPressure,61.0
403585,LinebreaksCompletedAllLines,4.0
403585,LinebreaksCompletedAttackingAndMidfieldLine,2.0
403585,LinebreaksCompletedMidfieldAndDefensiveLine,0.0
403585,LinebreaksCompletedUnderPressure,32.0
403585,MatchesPlayed,5.0
403585,NumberOfInvolvements,477.0
403585,NumberOfPossessionSequences,209.0
403585,NumberOfShotEndingSequences,32.0
403585,OffersToReceiveInBehind,57.0
403585,OffersToReceiveInBetween,100.0
403585,OffersToReceiveInFront,41.0
403585,OffersToReceiveInside,74.0
403585,OffersToReceiveOutside,124.0
403585,OffersToReceiveTotal,198.0
403585,Offsides,1.0
403585,OwnGoals,0.0
403585,Passes,201.0
403585,PassesCompleted,163.0
403585,Penalties,0.0
403585,PenaltiesScored,0.0
403585,ReceivedOffersToReceive,76.0
403585,ReceptionsBetweenMidfieldAndDefensiveLine,82.0
403585,ReceptionsInBehind,3.0
403585,ReceptionsUnderDirectPressure,8.0
403585,ReceptionsUnderIndirectPressure,94.0
403585,ReceptionsUnderNoPressure,121.0
403585,ReceptionsUnderPressure,102.0
403585,RedCards,0.0
403585,SpeedRuns,567.0
403585,Sprints,185.0
403585,SubstitutionsIn,0.0
403585,SubstitutionsOut,2.0
403585,TakeOnsCompleted,7.0
403585,Threat,2.163157120347023
403585,ThrowIns,6.0
403585,TimePlayed,476.7946333333333
403585,TopSpeed,33.212284088134766
403585,TotalDistance,50296.7900390625
403585,XG,0.277822682633996
403585,YellowCards,0.0
430750,Assists,2.0
430750,AttemptAtGoal,13.0
430750,AttemptAtGoalAgainstOnTarget,0.0
430750,AttemptAtGoalBlocked,3.0
430750,AttemptAtGoalFromBallProgression,0.0
430750,AttemptAtGoalFromCorner,1.0
430750,AttemptAtGoalFromCross,2.0
430750,AttemptAtGoalFromFreekick,0.0
430750,AttemptAtGoalFromFreeKicks,0.0
430750,AttemptAtGoalFromOther,4.0
430750,AttemptAtGoalFromPass,6.0
430750,AttemptAtGoalFromPenalty,0.0
430750,AttemptAtGoalFromRebound,0.0
430750,AttemptAtGoalInsideThePenaltyArea,7.0
430750,AttemptAtGoalInsideThePenaltyAreaOnTarget,1.0
430750,AttemptAtGoalOffTarget,7.0
430750,AttemptAtGoalOnTarget,2.0
430750,AttemptAtGoalOutsideThePenaltyArea,6.0
430750,AttemptAtGoalOutsideThePenaltyAreaOnTarget,1.0
430750,AttemptedBallProgressions,30.0
430750,AttemptedSwitchesOfPlay,3.0
430750,AvgSpeed,6.5539475083351135
430750,CompletedBallProgressions,22.0
430750,CompletedSwitchesOfPlay,3.0
430750,Corners,0.0
430750,Crosses,2.0
430750,CrossesCompleted,0.0
430750,DefensivePressuresApplied,305.0
