player_id,player_name,team_id,team,team_code,position_raw,assists,shots,attemptatgoalagainstontarget,attemptatgoalblocked,attemptatgoalfromballprogression,attemptatgoalfromcorner,attemptatgoalfromcross,attemptatgoalfromfreekick,attemptatgoalfromfreekicks,attemptatgoalfromother,attemptatgoalfrompass,attemptatgoalfrompenalty,attemptatgoalfromrebound,attemptatgoalinsidethepenaltyarea,attemptatgoalinsidethepenaltyareaontarget,attemptatgoalofftarget,shots_on_target,attemptatgoaloutsidethepenaltyarea,attemptatgoaloutsidethepenaltyareaontarget,attemptedballprogressions,attemptedswitchesofplay,avgspeed,completedballprogressions,completedswitchesofplay,corners,crosses,crossescompleted,defensivepressuresapplied,directdefensivepressuresapplied,directfreekicks,directredcards,distancehighspeedrunning,distancehighspeedsprinting,distancejogging,distancelowspeedsprinting,distancewalking,distributionscompletedunderpressure,distributionsunderpressure,forcedturnovers,foulsagainst,foulsfor,freekicks,gksaves,gksavesontarget,goalkeeperdefensiveactionsinsidepenaltyarea,goalkeeperdefensiveactionsoutsidepenaltyarea,goalkeepersavepercentage,goalkeepersaves,goalkeepersavesontarget,goalkicks,goals,goalsfromdirectfreekicks,goalsinsidethepenaltyarea,goalsoutsidethepenaltyarea,headedattemptatgoal,indirectfreekicks,indirectredcards,linebreaksattempted,linebreaksattemptedalllines,linebreaksattemptedattackingandmidfieldline,linebreaksattemptedattackingline,linebreaksattemptedattackinglinecompleted,linebreaksattemptedattackinglinecompletedonly,linebreaksattemptedattackinglineonly,linebreaksattemptedcompleted,linebreaksattempteddefensiveline,linebreaksattempteddefensivelinecompleted,linebreaksattempteddefensivelinecompletedonly,linebreaksattempteddefensivelineonly,linebreaksattemptedmidfieldanddefensiveline,linebreaksattemptedmidfieldline,linebreaksattemptedmidfieldlinecompleted,linebreaksattemptedmidfieldlinecompletedonly,linebreaksattemptedmidfieldlineonly,linebreaksattemptedunderpressure,linebreakscompletedalllines,linebreakscompletedattackingandmidfieldline,linebreakscompletedmidfieldanddefensiveline,linebreakscompletedunderpressure,matchesplayed,numberofinvolvements,numberofpossessionsequences,numberofshotendingsequences,offerstoreceiveinbehind,offerstoreceiveinbetween,offerstoreceiveinfront,offerstoreceiveinside,offerstoreceiveoutside,offerstoreceivetotal,offsides,owngoals,passes_attempted,passes_completed,penalties,penaltiesscored,receivedofferstoreceive,receptionsbetweenmidfieldanddefensiveline,receptionsinbehind,receptionsunderdirectpressure,receptionsunderindirectpressure,receptionsundernopressure,receptionsunderpressure,redcards,speedruns,sprints,substitutionsin,substitutionsout,takeonscompleted,threat,throwins,minutes,topspeed,totaldistance,xg,yellowcards,position,shot_on_target_rate
430628,Alexis MAC ALLISTER,43922,Argentina,ARG,Midfielder,1.0,13.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,10.0,3.0,7.0,4.0,3.0,1.0,5.0,3.0,6.233977496623993,3.0,3.0,0.0,1.0,0.0,239.0,37.0,6.0,0.0,11818.340026855469,853.2099924087524,41710.07019042969,3470.0699920654297,32710.079467773438,214.0,259.0,36.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,86.0,1.0,7.0,24.0,21.0,16.0,16.0,69.0,3.0,1.0,0.0,1.0,1.0,59.0,47.0,42.0,50.0,54.0,1.0,4.0,0.0,41.0,8.0,933.0,293.0,26.0,50.0,97.0,122.0,206.0,63.0,269.0,0.0,0.0,430.0,393.0,0.0,0.0,90.0,58.0,4.0,23.0,172.0,266.0,195.0,0.0,1024.0,277.0,1.0,0.0,1.0,4.509000649675727,1.0,869.10485,30.200515747070312,90561.76977539062,1.924832247197628,1.0,MF,30.76923076923077
402920,Lautaro MARTINEZ,43922,Argentina,ARG,Forward,1.0,10.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,4.0,4.0,4.0,1.0,0.0,6.0,0.0,5.3178518414497375,1.0,0.0,0.0,2.0,1.0,181.0,19.0,0.0,0.0,4371.180114746094,716.3900032043457,16530.059448242188,1885.1200256347656,14218.180053710938,33.0,55.0,26.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,185.0,99.0,17.0,95.0,70.0,13.0,131.0,47.0,178.0,2.0,0.0,71.0,60.0,1.0,1.0,39.0,58.0,4.0,13.0,47.0,35.0,60.0,0.0,369.0,151.0,3.0,4.0,1.0,31.35360312461853,0.0,368.9436833333334,31.53190040588379,37720.93005371094,2.1727181524038315,1.0,FW,40.0
448252,Enzo FERNANDEZ,43922,Argentina,ARG,Midfielder,0.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,4.0,2.0,5.0,4.0,8.0,2.0,16.0,8.0,5.74476557970047,12.0,7.0,0.0,5.0,2.0,204.0,28.0,5.0,0.0,12078.09033203125,1410.8699951171875,35612.080078125,4210.680023193359,29517.2607421875,227.0,274.0,46.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,150.0,9.0,3.0,40.0,38.0,28.0,28.0,132.0,21.0,15.0,4.0,7.0,5.0,89.0,79.0,65.0,72.0,88.0,7.0,3.0,4.0,75.0,7.0,1122.0,339.0,41.0,51.0,128.0,195.0,226.0,148.0,374.0,1.0,0.0,519.0,480.0,0.0,0.0,193.0,81.0,4.0,13.0,146.0,403.0,159.0,1.0,1054.0,332.0,0.0,1.0,5.0,3.130332864820957,1.0,755.1817000000001,32.559661865234375,82828.98046875,0.9015049934387207,2.0,MF,33.33333333333333
430452,Connor METCALFE,43976,Australia,AUS,Midfielder,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,6.488139629364014,3.0,0.0,3.0,8.0,1.0,180.0,11.0,0.0,0.0,6013.119812011719,719.1899871826172,16542.730224609375,2184.7300720214844,13065.000244140625,55.0,77.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,3.0,1.0,4.0,2.0,0.0,0.0,23.0,7.0,5.0,3.0,4.0,0.0,22.0,16.0,14.0,18.0,27.0,2.0,0.0,0.0,18.0,4.0,199.0,94.0,11.0,34.0,89.0,17.0,80.0,60.0,140.0,0.0,0.0,80.0,65.0,0.0,0.0,41.0,37.0,2.0,7.0,57.0,33.0,64.0,0.0,513.0,175.0,1.0,1.0,3.0,2.1808872669935226,1.0,354.5715,32.272422790527344,38524.7705078125,0.10858610831201077,0.0,MF,40.0
498806,Mohamed TOURE,43976,Australia,AUS,Forward,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,4.7599745988845825,3.0,0.0,0.0,2.0,0.0,86.0,5.0,0.0,0.0,2478.1099853515625,569.0800170898438,8418.329833984375,842.9199981689453,7199.5902099609375,10.0,26.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,53.0,35.0,6.0,18.0,7.0,0.0,16.0,9.0,25.0,1.0,0.0,16.0,12.0,0.0,0.0,8.0,17.0,6.0,7.0,18.0,4.0,25.0,0.0,217.0,79.0,1.0,2.0,2.0,5.09505832195282,0.0,182.86648333333335,35.7724494934082,19508.02978515625,0.2641667565330863,0.0,FW,25.0
404319,Ajdin HRUSTIC,43976,Australia,AUS,Forward,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.7435765266418457,1.0,0.0,1.0,5.0,2.0,40.0,2.0,2.0,0.0,2129.2100219726562,250.54999542236328,5063.6600341796875,778.239990234375,3238.7301025390625,25.0,34.0,5.0,1.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,80.0,36.0,8.0,14.0,32.0,5.0,27.0,24.0,51.0,0.0,0.0,31.0,27.0,0.0,0.0,13.0,15.0,2.0,2.0,28.0,8.0,30.0,0.0,183.0,58.0,2.0,0.0,1.0,1.626541793346405,0.0,90.67051666666669,30.186803817749023,11460.39013671875,0.10626549273729324,0.0,FW,0.0
486306,Nestory IRANKUNDA,43976,Australia,AUS,Forward,0.0,6.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0,0.0,8.0,1.0,5.6631035804748535,2.0,0.0,0.0,1.0,0.0,116.0,3.0,0.0,0.0,3133.4500732421875,1169.5499572753906,11031.710327148438,1427.0500030517578,10517.239990234375,21.0,46.0,13.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,124.0,72.0,10.0,34.0,20.0,1.0,36.0,19.0,55.0,0.0,0.0,44.0,32.0,0.0,0.0,13.0,43.0,6.0,9.0,42.0,15.0,51.0,0.0,263.0,129.0,1.0,3.0,1.0,8.107731461524963,0.0,285.9299666666667,35.12529754638672,27278.99951171875,0.8129445053637028,0.0,FW,50.0
448015,Cristian VOLPATO,43976,Australia,AUS,Forward,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,24.0,0.0,5.162189722061157,15.0,0.0,7.0,13.0,3.0,64.0,4.0,3.0,0.0,3517.1498413085938,233.37999725341797,8590.77001953125,1295.5400390625,7065.2899169921875,52.0,86.0,11.0,1.0,2.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,9.0,5.0,4.0,8.0,1.0,14.0,9.0,8.0,12.0,22.0,0.0,0.0,1.0,12.0,3.0,188.0,98.0,8.0,17.0,52.0,6.0,43.0,32.0,75.0,0.0,0.0,66.0,52.0,0.0,0.0,32.0,58.0,1.0,8.0,62.0,29.0,70.0,0.0,322.0,94.0,1.0,2.0,11.0,2.237772822380066,0.0,180.0079166666667,29.847721099853516,20702.1298828125,0.28057433664798737,0.0,FW,25.0
355775,Jackson IRVINE,43976,Australia,AUS,Midfielder,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,7.468309164047241,3.0,2.0,0.0,2.0,1.0,80.0,11.0,1.0,0.0,5882.43994140625,353.09000396728516,14632.350158691406,1719.4100952148438,8895.860107421875,73.0,95.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,1.0,4.0,13.0,9.0,8.0,8.0,21.0,2.0,0.0,0.0,1.0,0.0,23.0,12.0,11.0,18.0,28.0,0.0,1.0,0.0,13.0,4.0,279.0,113.0,10.0,19.0,43.0,38.0,69.0,31.0,100.0,0.0,0.0,124.0,103.0,0.0,0.0,34.0,25.0,2.0,4.0,63.0,68.0,67.0,0.0,495.0,125.0,2.0,1.0,1.0,1.591385193169117,0.0,255.06915000000004,29.89175796508789,31483.150634765625,0.211469866335392,1.0,MF,33.33333333333333
441088,Nicolas SEIWALD,43934,Austria,AUT,Midfielder,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,6.6469080448150635,3.0,1.0,0.0,3.0,1.0,64.0,19.0,1.0,0.0,5521.709899902344,676.25,19052.8896484375,1732.1599731445312,12657.140625,66.0,80.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,14.0,13.0,11.0,11.0,32.0,2.0,2.0,1.0,1.0,0.0,21.0,17.0,15.0,18.0,23.0,1.0,1.0,0.0,20.0,4.0,339.0,121.0,9.0,14.0,45.0,79.0,96.0,42.0,138.0,0.0,0.0,153.0,141.0,0.0,0.0,60.0,10.0,1.0,4.0,53.0,107.0,57.0,0.0,491.0,132.0,0.0,1.0,0.0,0.3798072040081024,0.0,361.2923166666667,32.68146514892578,39640.150390625,0.04821954341605306,0.0,MF,0.0
