player_id,assists,attemptatgoal,attemptatgoalagainstontarget,attemptatgoalblocked,attemptatgoalfromballprogression,attemptatgoalfromcorner,attemptatgoalfromcross,attemptatgoalfromfreekick,attemptatgoalfromfreekicks,attemptatgoalfromother,attemptatgoalfrompass,attemptatgoalfrompenalty,attemptatgoalfromrebound,attemptatgoalinsidethepenaltyarea,attemptatgoalinsidethepenaltyareaontarget,attemptatgoalofftarget,attemptatgoalontarget,attemptatgoaloutsidethepenaltyarea,attemptatgoaloutsidethepenaltyareaontarget,attemptedballprogressions,attemptedswitchesofplay,avgspeed,completedballprogressions,completedswitchesofplay,corners,crosses,crossescompleted,defensivepressuresapplied,directdefensivepressuresapplied,directfreekicks,directredcards,distancehighspeedrunning,distancehighspeedsprinting,distancejogging,distancelowspeedsprinting,distancewalking,distributionscompletedunderpressure,distributionsunderpressure,forcedturnovers,foulsagainst,foulsfor,freekicks,gksaves,gksavesontarget,goalkeeperdefensiveactionsinsidepenaltyarea,goalkeeperdefensiveactionsoutsidepenaltyarea,goalkeepersavepercentage,goalkeepersaves,goalkeepersavesontarget,goalkicks,goals,goalsfromdirectfreekicks,goalsinsidethepenaltyarea,goalsoutsidethepenaltyarea,headedattemptatgoal,indirectfreekicks,indirectredcards,linebreaksattempted,linebreaksattemptedalllines,linebreaksattemptedattackingandmidfieldline,linebreaksattemptedattackingline,linebreaksattemptedattackinglinecompleted,linebreaksattemptedattackinglinecompletedonly,linebreaksattemptedattackinglineonly,linebreaksattemptedcompleted,linebreaksattempteddefensiveline,linebreaksattempteddefensivelinecompleted,linebreaksattempteddefensivelinecompletedonly,linebreaksattempteddefensivelineonly,linebreaksattemptedmidfieldanddefensiveline,linebreaksattemptedmidfieldline,linebreaksattemptedmidfieldlinecompleted,linebreaksattemptedmidfieldlinecompletedonly,linebreaksattemptedmidfieldlineonly,linebreaksattemptedunderpressure,linebreakscompletedalllines,linebreakscompletedattackingandmidfieldline,linebreakscompletedmidfieldanddefensiveline,linebreakscompletedunderpressure,matchesplayed,numberofinvolvements,numberofpossessionsequences,numberofshotendingsequences,offerstoreceiveinbehind,offerstoreceiveinbetween,offerstoreceiveinfront,offerstoreceiveinside,offerstoreceiveoutside,offerstoreceivetotal,offsides,owngoals,passes,passescompleted,penalties,penaltiesscored,receivedofferstoreceive,receptionsbetweenmidfieldanddefensiveline,receptionsinbehind,receptionsunderdirectpressure,receptionsunderindirectpressure,receptionsundernopressure,receptionsunderpressure,redcards,speedruns,sprints,substitutionsin,substitutionsout,takeonscompleted,threat,throwins,timeplayed,topspeed,totaldistance,xg,yellowcards
174595,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,1.0
177662,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,1.0
179063,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,1.0
197936,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,1.0
201200,0.0,18.0,0.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,6.0,1.0,1.0,15.0,8.0,4.0,9.0,3.0,1.0,2.0,0.0,5.071200370788574,1.0,0.0,0.0,1.0,0.0,72.0,6.0,3.0,0.0,3577.159912109375,695.4500122070312,15116.43017578125,1801.27001953125,20313.741455078125,53.0,83.0,7.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,0.0,11.0,9.0,9.0,9.0,16.0,0.0,0.0,0.0,9.0,5.0,239.0,110.0,24.0,92.0,81.0,14.0,147.0,40.0,187.0,6.0,0.0,99.0,86.0,1.0,1.0,47.0,65.0,8.0,5.0,64.0,50.0,69.0,0.0,330.0,153.0,0.0,1.0,0.0,14.51279866695404,0.0,490.59275,31.61570930480957,41504.04931640625,2.939562126994133,0.0
215285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379191398620606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55999755859375,0.0,309.0199890136719,0.0,763.4400024414062,1.0,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,9.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.031160620972514153,0.0,18.652216666666675,18.718948364257812,1147.02001953125,0.0,0.0
215553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468996584415436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,852.1699676513672,57.61000633239746,5409.8499755859375,233.17000579833984,19128.89111328125,7.0,10.0,0.0,0.0,2.0,6.0,0.0,0.0,61.0,45.0,2.0000000298023224,7.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,1.0,8.0,31.0,23.0,18.0,22.0,30.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,2.0,4.0,10.0,0.0,5.0,0.0,8.0,4.0,256.0,143.0,8.0,0.0,0.0,28.0,19.0,9.0,28.0,0.0,0.0,129.0,118.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,89.0,5.0,0.0,82.0,19.0,0.0,0.0,0.0,0.307685311883688,0.0,442.9462666666667,28.064788818359375,25681.6904296875,0.0,0.0
229397,4.0,35.0,0.0,5.0,3.0,0.0,1.0,12.0,10.0,3.0,15.0,2.0,1.0,16.0,10.0,11.0,19.0,19.0,9.0,61.0,5.0,4.533356249332428,40.0,4.0,38.0,46.0,18.0,194.0,23.0,30.0,0.0,5803.010070800781,490.8299939632416,14066.86962890625,2724.2799377441406,41334.38146972656,231.0,349.0,26.0,3.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,3.0,0.0,0.0,0.0,174.0,13.0,3.0,21.0,13.0,4.0,5.0,108.0,36.0,21.0,9.0,10.0,13.0,117.0,74.0,59.0,88.0,116.0,6.0,3.0,6.0,80.0,8.0,899.0,403.0,69.0,59.0,121.0,65.0,157.0,88.0,245.0,5.0,0.0,367.0,288.0,2.0,0.0,130.0,151.0,5.0,28.0,163.0,249.0,191.0,0.0,527.0,204.0,1.0,1.0,25.0,11.439310014247894,1.0,853.23305,30.765869140625,64419.37060546875,6.183634260669351,0.0
229498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4973044395446777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242.08000564575195,25.300000190734863,1655.8399353027344,69.02999877929688,9076.869750976562,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,34.0,1.1666666865348816,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,11.0,19.0,10.0,3.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,15.0,8.0,1.0,3.0,2.0,0.0,7.0,0.0,2.0,3.0,144.0,74.0,5.0,0.0,0.0,28.0,19.0,9.0,28.0,0.0,0.0,71.0,57.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,22.0,7.0,0.0,1.0,0.0,0.1967985387891531,0.0,261.73685,29.6983642578125,11069.12060546875,0.0,0.0
241559,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,6.083644509315491,4.0,2.0,7.0,9.0,4.0,48.0,12.0,21.0,0.0,4675.049987792969,560.6200141906738,15752.319580078125,1676.9600524902344,13876.60986328125,107.0,127.0,16.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,89.0,6.0,6.0,23.0,18.0,10.0,11.0,68.0,9.0,4.0,1.0,1.0,2.0,57.0,46.0,37.0,43.0,48.0,2.0,6.0,1.0,36.0,4.0,509.0,180.0,16.0,14.0,47.0,80.0,114.0,27.0,141.0,0.0,0.0,248.0,225.0,0.0,0.0,74.0,13.0,1.0,3.0,47.0,180.0,50.0,0.0,401.0,122.0,0.0,2.0,2.0,0.4982418529689312,0.0,360.5137833333333,32.09465408325195,36541.5595703125,0.052629511803388596,1.0
261367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.590577761332194,5.0,0.0,0.0,1.0,1.0,21.0,12.0,4.0,0.0,2330.4801025390625,517.77001953125,9343.9208984375,1049.7599334716797,8938.850708007812,30.0,39.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,17.0,15.0,13.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,6.0,9.0,0.0,2.0,0.0,8.0,3.0,240.0,97.0,3.0,0.0,0.0,26.0,9.0,17.0,26.0,0.0,0.0,115.0,104.0,0.0,0.0,14.0,3.0,0.0,3.0,15.0,87.0,18.0,0.0,181.0,75.0,1.0,0.0,0.0,0.20137813314795494,4.0,237.04723333333334,32.92463302612305,22180.779296875,0.0,0.0
267702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269058,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,3.0,3.0,9.0,5.953557109832763,2.0,6.0,11.0,17.0,5.0,146.0,8.0,16.0,0.0,3923.949951171875,38.54999923706055,14375.779541015625,702.7099761962891,14622.090087890625,106.0,142.0,7.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,7.0,3.0,19.0,14.0,9.0,9.0,69.0,14.0,7.0,1.0,1.0,6.0,64.0,48.0,41.0,48.0,41.0,4.0,1.0,2.0,28.0,5.0,509.0,179.0,23.0,24.0,84.0,49.0,75.0,82.0,157.0,0.0,0.0,237.0,199.0,0.0,0.0,76.0,52.0,3.0,2.0,74.0,168.0,76.0,0.0,357.0,56.0,0.0,5.0,2.0,4.271514296531677,3.0,338.71984999999995,26.813621520996094,33663.08056640625,0.24161341320723295,0.0
269514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1027382214864097,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,305.7900085449219,14.84000015258789,406.010009765625,61.28999710083008,451.1100158691406,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0,4.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,4.0,1.0,18.0,6.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,6.0,3.0,0.0,18.0,4.0,1.0,0.0,0.0,0.12955671548843384,0.0,11.765833333333333,27.16216278076172,1239.0400390625,0.0,0.0
269592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.862691561381022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,233.25,69.62000274658203,546.5800170898438,116.10000610351562,280.760009765625,3.0,3.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,17.0,8.0,1.0,0.0,0.0,0.23109036684036255,0.0,8.629749999999987,29.48328399658203,1246.31005859375,0.0,0.0
274078,2.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,6.105215867360433,2.0,0.0,0.0,0.0,0.0,88.0,5.0,1.0,0.0,3775.119873046875,479.75,12395.0302734375,1844.4599609375,12700.9404296875,29.0,42.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,2.0,3.0,119.0,70.0,13.0,48.0,59.0,1.0,77.0,31.0,108.0,4.0,0.0,47.0,36.0,0.0,0.0,20.0,54.0,0.0,18.0,37.0,11.0,55.0,0.0,333.0,144.0,0.0,0.0,2.0,7.812318325042725,0.0,306.77251666666666,31.889423370361328,31195.30078125,0.4683827646076679,0.0
274102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1365184783935547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,407.0199737548828,16.710000157356262,3490.1200561523438,147.3700065612793,11625.830078125,6.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,42.0,34.0,2.25,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,71.0,9.0,15.0,30.0,9.0,5.0,6.0,16.0,9.0,1.0,0.0,0.0,0.0,32.0,6.0,2.0,8.0,19.0,1.0,3.0,0.0,1.0,3.0,230.0,113.0,11.0,0.0,0.0,38.0,27.0,11.0,38.0,0.0,0.0,116.0,85.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,79.0,7.0,0.0,37.0,14.0,0.0,0.0,0.0,0.11953222937881947,0.0,300.0228,26.944839477539062,15687.05029296875,0.0,0.0
275917,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,5.635070164998372,2.0,1.0,0.0,0.0,0.0,24.0,5.0,2.0,0.0,3731.650146484375,378.20000076293945,11908.54052734375,1160.5700073242188,11647.98046875,26.0,39.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,5.0,9.0,31.0,22.0,13.0,17.0,42.0,5.0,2.0,0.0,0.0,0.0,24.0,18.0,9.0,10.0,23.0,2.0,7.0,0.0,15.0,3.0,293.0,115.0,6.0,1.0,0.0,12.0,10.0,3.0,13.0,0.0,0.0,136.0,121.0,0.0,0.0,6.0,2.0,0.0,3.0,19.0,119.0,22.0,0.0,310.0,95.0,0.0,0.0,0.0,0.20959768444299698,0.0,306.90215,30.66342544555664,28826.9404296875,0.16835251078009605,0.0
284190,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.747118631998698,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,1497.0899810791016,57.38999938964844,3764.759979248047,488.06002044677734,2483.1100463867188,8.0,14.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,31.0,14.0,3.0,10.0,10.0,1.0,11.0,10.0,21.0,0.0,0.0,14.0,10.0,0.0,0.0,6.0,7.0,0.0,2.0,14.0,0.0,16.0,0.0,147.0,43.0,1.0,1.0,0.0,1.5845074951648712,2.0,69.67686666666665,30.801849365234375,8290.410400390625,0.6606574654579163,0.0
288961,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.41318925221761,3.0,1.0,0.0,2.0,0.0,27.0,2.0,2.0,0.0,1563.7099914550781,129.1500015258789,5065.1798095703125,606.7400207519531,4099.4599609375,8.0,19.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,2.0,47.0,25.0,2.0,1.0,8.0,6.0,3.0,12.0,15.0,0.0,0.0,20.0,11.0,0.0,0.0,4.0,2.0,1.0,1.0,6.0,14.0,7.0,0.0,134.0,48.0,1.0,1.0,1.0,0.18038762360811234,2.0,104.6295,28.19083023071289,11464.240478515625,0.07560689747333527,1.0
290821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6202403704325357,0.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,1054.1399993896484,17.25,2378.1201171875,277.4399948120117,1401.4099731445312,3.0,3.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,21.0,12.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,84.0,21.0,2.0,0.0,0.0,0.2779865190386772,0.0,42.67241666666668,26.44952964782715,5128.360168457031,0.0,1.0
291372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7128804922103882,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,384.7900390625,78.29000091552734,1070.969970703125,121.22000122070312,896.4199829101562,3.0,6.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,17.0,7.0,0.0,5.0,2.0,1.0,1.0,7.0,8.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,6.0,0.0,7.0,0.0,38.0,9.0,1.0,0.0,0.0,0.24186460673809052,0.0,22.374383333333327,28.641191482543945,2551.68994140625,0.0,0.0
295922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5143253803253174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,178.98999977111816,0.0,2248.5799560546875,42.359999656677246,10398.600341796875,3.0,8.0,0.0,0.0,0.0,18.0,0.0,0.0,56.0,48.0,1.6363636255264282,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,83.0,2.0,28.0,43.0,15.0,6.0,13.0,27.0,2.0,0.0,0.0,0.0,0.0,38.0,12.0,3.0,8.0,9.0,0.0,9.0,0.0,1.0,3.0,187.0,105.0,7.0,0.0,0.0,12.0,9.0,3.0,12.0,0.0,0.0,105.0,67.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,67.0,2.0,0.0,16.0,4.0,0.0,0.0,0.0,0.10179255530238152,0.0,306.90215,23.575862884521484,12868.530029296875,0.0,1.0
