player_id,player_name,team_id,team,team_code,position_raw,assists,shots,attemptatgoalagainstontarget,attemptatgoalblocked,attemptatgoalfromballprogression,attemptatgoalfromcorner,attemptatgoalfromcross,attemptatgoalfromfreekick,attemptatgoalfromfreekicks,attemptatgoalfromother,attemptatgoalfrompass,attemptatgoalfrompenalty,attemptatgoalfromrebound,attemptatgoalinsidethepenaltyarea,attemptatgoalinsidethepenaltyareaontarget,attemptatgoalofftarget,shots_on_target,attemptatgoaloutsidethepenaltyarea,attemptatgoaloutsidethepenaltyareaontarget,attemptedballprogressions,attemptedswitchesofplay,avgspeed,completedballprogressions,completedswitchesofplay,corners,crosses,crossescompleted,defensivepressuresapplied,directdefensivepressuresapplied,directfreekicks,directredcards,distancehighspeedrunning,distancehighspeedsprinting,distancejogging,distancelowspeedsprinting,distancewalking,distributionscompletedunderpressure,distributionsunderpressure,forcedturnovers,foulsagainst,foulsfor,freekicks,gksaves,gksavesontarget,goalkeeperdefensiveactionsinsidepenaltyarea,goalkeeperdefensiveactionsoutsidepenaltyarea,goalkeepersavepercentage,goalkeepersaves,goalkeepersavesontarget,goalkicks,goals,goalsfromdirectfreekicks,goalsinsidethepenaltyarea,goalsoutsidethepenaltyarea,headedattemptatgoal,indirectfreekicks,indirectredcards,linebreaksattempted,linebreaksattemptedalllines,linebreaksattemptedattackingandmidfieldline,linebreaksattemptedattackingline,linebreaksattemptedattackinglinecompleted,linebreaksattemptedattackinglinecompletedonly,linebreaksattemptedattackinglineonly,linebreaksattemptedcompleted,linebreaksattempteddefensiveline,linebreaksattempteddefensivelinecompleted,linebreaksattempteddefensivelinecompletedonly,linebreaksattempteddefensivelineonly,linebreaksattemptedmidfieldanddefensiveline,linebreaksattemptedmidfieldline,linebreaksattemptedmidfieldlinecompleted,linebreaksattemptedmidfieldlinecompletedonly,linebreaksattemptedmidfieldlineonly,linebreaksattemptedunderpressure,linebreakscompletedalllines,linebreakscompletedattackingandmidfieldline,linebreakscompletedmidfieldanddefensiveline,linebreakscompletedunderpressure,matchesplayed,numberofinvolvements,numberofpossessionsequences,numberofshotendingsequences,offerstoreceiveinbehind,offerstoreceiveinbetween,offerstoreceiveinfront,offerstoreceiveinside,offerstoreceiveoutside,offerstoreceivetotal,offsides,owngoals,passes_attempted,passes_completed,penalties,penaltiesscored,receivedofferstoreceive,receptionsbetweenmidfieldanddefensiveline,receptionsinbehind,receptionsunderdirectpressure,receptionsunderindirectpressure,receptionsundernopressure,receptionsunderpressure,redcards,speedruns,sprints,substitutionsin,substitutionsout,takeonscompleted,threat,throwins,minutes,topspeed,totaldistance,xg,yellowcards,position,pass_completion_rate
441252,Alistair JOHNSTON,43899,Canada,CAN,Defender,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,7.0,2.0,6.276806163787842,5.0,2.0,2.0,24.0,6.0,52.0,16.0,7.0,0.0,8209.390258789062,1670.0599822998047,20624.4697265625,3485.3998413085938,19468.81005859375,87.0,138.0,12.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,124.0,6.0,9.0,34.0,25.0,17.0,19.0,82.0,17.0,9.0,2.0,5.0,6.0,73.0,48.0,37.0,52.0,62.0,4.0,4.0,3.0,39.0,5.0,509.0,251.0,24.0,53.0,50.0,73.0,39.0,137.0,176.0,0.0,0.0,240.0,184.0,0.0,0.0,73.0,47.0,8.0,12.0,76.0,125.0,88.0,0.0,683.0,264.0,0.0,0.0,3.0,1.4755488336086273,57.0,511.18878333333333,35.07826614379883,53458.1298828125,0.18312240671366453,1.0,DF,76.66666666666667
431698,Jurien GAARI,1895293,Curaçao,CUW,Defender,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.834509531656901,1.0,0.0,0.0,0.0,0.0,30.0,14.0,3.0,0.0,1759.4199829101562,443.32000732421875,7065.570068359375,739.1900024414062,7242.75,23.0,37.0,8.0,4.0,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,6.0,15.0,10.0,7.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,11.0,5.0,2.0,4.0,20.0,0.0,3.0,0.0,12.0,2.0,114.0,48.0,5.0,0.0,2.0,19.0,11.0,10.0,21.0,0.0,0.0,54.0,41.0,0.0,0.0,8.0,3.0,0.0,2.0,22.0,30.0,24.0,0.0,151.0,71.0,0.0,1.0,0.0,0.051060935482382774,1.0,180.07026666666667,32.522865295410156,17250.24951171875,0.10778623819351196,1.0,DF,75.92592592592592
418715,Jose CORDOBA,43914,Panama,PAN,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.073558171590169,2.0,2.0,0.0,1.0,0.0,21.0,12.0,3.0,0.0,3723.93994140625,704.97998046875,14019.400390625,1525.239990234375,10780.239501953125,43.0,52.0,7.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,1.0,8.0,26.0,20.0,17.0,17.0,32.0,1.0,1.0,0.0,0.0,0.0,20.0,11.0,8.0,11.0,22.0,1.0,2.0,0.0,17.0,3.0,387.0,157.0,4.0,0.0,2.0,33.0,23.0,12.0,35.0,0.0,0.0,183.0,169.0,0.0,0.0,14.0,4.0,0.0,5.0,24.0,148.0,29.0,0.0,315.0,114.0,0.0,0.0,1.0,0.17361198365688324,0.0,303.7823333333333,33.786014556884766,30753.798828125,0.0,0.0,DF,92.34972677595628
484113,Ferdi KADIOGLU,43972,Türkiye,TUR,Defender,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,4.364539464314778,5.0,0.0,0.0,4.0,0.0,16.0,7.0,2.0,0.0,2607.260009765625,491.32000732421875,7930.77001953125,1255.1799926757812,7267.900146484375,65.0,81.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,8.0,6.0,6.0,52.0,9.0,7.0,2.0,2.0,3.0,45.0,37.0,32.0,38.0,29.0,2.0,0.0,3.0,20.0,2.0,353.0,136.0,25.0,30.0,33.0,34.0,36.0,61.0,97.0,0.0,0.0,175.0,161.0,0.0,0.0,42.0,32.0,2.0,2.0,39.0,120.0,41.0,0.0,218.0,101.0,0.0,1.0,1.0,0.9389889240264893,22.0,179.68528333333333,32.06250762939453,19552.4306640625,0.039218753576278687,0.0,DF,92.0
479042,Abdulla ABDULLAEV,44005,Uzbekistan,UZB,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.8215853373209634,2.0,0.0,0.0,0.0,0.0,22.0,7.0,6.0,0.0,2184.0999755859375,270.1300163269043,8244.52978515625,714.6799621582031,8348.51953125,12.0,15.0,7.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,13.0,10.0,8.0,10.0,21.0,1.0,1.0,1.0,1.0,0.0,12.0,10.0,8.0,9.0,7.0,0.0,2.0,0.0,5.0,2.0,143.0,64.0,3.0,1.0,1.0,11.0,6.0,7.0,13.0,0.0,0.0,72.0,65.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,53.0,7.0,0.0,191.0,57.0,0.0,0.0,1.0,0.1051942277699709,8.0,206.89091666666667,32.482940673828125,19761.958984375,0.0,0.0,DF,90.27777777777779
419303,MOTEB ALHARBI,43835,Saudi Arabia,KSA,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.752855618794759,3.0,0.0,0.0,2.0,0.0,64.0,2.0,0.0,0.0,2573.510009765625,753.3700103759766,9165.000366210938,1313.56005859375,8705.799682617188,29.0,44.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,4.0,15.0,8.0,4.0,7.0,20.0,5.0,1.0,1.0,1.0,0.0,18.0,11.0,7.0,10.0,20.0,0.0,4.0,0.0,14.0,3.0,168.0,82.0,1.0,18.0,19.0,12.0,20.0,29.0,49.0,0.0,0.0,77.0,57.0,0.0,0.0,13.0,8.0,4.0,2.0,23.0,48.0,25.0,0.0,235.0,107.0,1.0,1.0,1.0,0.32072414457798004,15.0,213.11866666666668,33.776912689208984,22511.240112304688,0.0,0.0,DF,74.02597402597402
441166,Jaroslav ZELENY,43995,Czechia,CZE,Defender,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.334322929382324,3.0,0.0,0.0,2.0,1.0,36.0,3.0,0.0,0.0,1956.2799682617188,269.7200012207031,6645.4801025390625,943.739990234375,5666.329833984375,24.0,37.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,4.0,7.0,5.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,8.0,6.0,4.0,4.0,13.0,0.0,2.0,0.0,8.0,2.0,105.0,54.0,3.0,8.0,11.0,2.0,6.0,15.0,21.0,0.0,0.0,47.0,35.0,0.0,0.0,6.0,15.0,2.0,3.0,8.0,35.0,11.0,0.0,162.0,69.0,1.0,0.0,1.0,0.5190969854593277,7.0,142.47899999999998,30.370893478393555,15481.54931640625,0.015176655724644661,0.0,DF,74.46808510638297
477832,SIDNY LOPES CABRAL,43850,Cabo Verde,CPV,Defender,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,16.0,0.0,5.785996596018474,9.0,0.0,8.0,11.0,1.0,77.0,9.0,5.0,0.0,3081.4898681640625,648.3300323486328,13750.85986328125,1573.3999633789062,11900.240234375,57.0,85.0,22.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,5.0,22.0,16.0,11.0,14.0,33.0,3.0,1.0,0.0,0.0,0.0,25.0,16.0,11.0,17.0,29.0,1.0,4.0,0.0,19.0,3.0,234.0,120.0,10.0,18.0,48.0,17.0,12.0,71.0,83.0,0.0,0.0,105.0,87.0,0.0,0.0,29.0,16.0,2.0,1.0,53.0,50.0,54.0,0.0,257.0,117.0,0.0,1.0,3.0,0.19420457258820534,21.0,324.2809166666667,33.534427642822266,30954.3212890625,0.11194506287574768,2.0,DF,82.85714285714286
431196,Cristian ROMERO,43922,Argentina,ARG,Defender,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,8.0,0.0,4.433843731880188,8.0,0.0,0.0,0.0,0.0,52.0,22.0,10.0,0.0,5175.129913330078,303.6399898529053,19232.659912109375,1305.7100219726562,31654.639892578125,182.0,197.0,11.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,106.0,1.0,11.0,66.0,60.0,50.0,54.0,95.0,1.0,0.0,0.0,0.0,0.0,39.0,35.0,25.0,27.0,67.0,0.0,10.0,0.0,60.0,7.0,905.0,299.0,19.0,6.0,2.0,29.0,24.0,13.0,37.0,0.0,0.0,430.0,415.0,0.0,0.0,22.0,4.0,1.0,9.0,65.0,343.0,74.0,0.0,415.0,108.0,0.0,5.0,3.0,1.9204601850360632,2.0,685.9859166666668,32.34606170654297,57671.779296875,0.4078458994626999,2.0,DF,96.51162790697676
441333,Gideon MENSAH,43860,Ghana,GHA,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.743001580238342,1.0,2.0,0.0,3.0,0.0,63.0,18.0,9.0,0.0,4165.22998046875,727.6100006103516,16024.909423828125,1946.3300476074219,16833.89990234375,59.0,77.0,10.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,13.0,34.0,22.0,15.0,17.0,50.0,6.0,2.0,0.0,0.0,2.0,40.0,26.0,18.0,21.0,32.0,1.0,6.0,1.0,19.0,4.0,378.0,171.0,5.0,15.0,23.0,23.0,4.0,57.0,61.0,0.0,0.0,182.0,156.0,0.0,0.0,23.0,7.0,2.0,4.0,31.0,128.0,35.0,0.0,365.0,158.0,0.0,0.0,1.0,0.10990534909069538,20.0,414.31466666666665,33.226585388183594,39697.98046875,0.0,0.0,DF,85.71428571428571
403616,Teboho MOKOENA,43883,South Africa,RSA,Midfielder,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,6.151861190795898,2.0,4.0,0.0,3.0,0.0,95.0,22.0,8.0,0.0,4800.5198974609375,450.9099884033203,13773.75,1623.6800231933594,10333.659912109375,110.0,125.0,13.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,4.0,9.0,31.0,23.0,16.0,18.0,58.0,6.0,3.0,0.0,0.0,2.0,43.0,32.0,24.0,28.0,38.0,2.0,5.0,1.0,25.0,3.0,428.0,162.0,14.0,13.0,50.0,81.0,89.0,55.0,144.0,0.0,0.0,196.0,176.0,1.0,1.0,74.0,12.0,1.0,4.0,83.0,121.0,87.0,0.0,423.0,121.0,0.0,0.0,1.0,0.6607336550951004,2.0,301.99760000000003,31.37859344482422,30982.51953125,0.83683667704463,2.0,MF,89.79591836734694
405893,Aurelien TCHOUAMENI,43946,France,FRA,Midfielder,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,3.316187262535095,1.0,2.0,0.0,2.0,0.0,68.0,20.0,8.0,0.0,7620.260009765625,477.1299934387207,18125.159912109375,2070.6099243164062,16789.66015625,93.0,107.0,23.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,5.0,27.0,26.0,22.0,22.0,46.0,1.0,1.0,0.0,0.0,1.0,24.0,19.0,14.0,18.0,27.0,0.0,4.0,1.0,22.0,4.0,537.0,191.0,21.0,2.0,35.0,141.0,137.0,41.0,178.0,0.0,0.0,254.0,239.0,0.0,0.0,83.0,8.0,1.0,7.0,57.0,185.0,64.0,0.0,637.0,155.0,0.0,0.0,0.0,0.4442046284675598,1.0,407.2889666666666,31.407251358032227,45082.818359375,0.10632163845002651,1.0,MF,94.09448818897637
339987,Mateo KOVACIC,43938,Croatia,CRO,Midfielder,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,9.0,2.0,6.726018786430359,8.0,2.0,0.0,0.0,0.0,95.0,16.0,7.0,0.0,4401.75,519.7400016784668,15169.16064453125,1445.5499725341797,10966.8798828125,105.0,126.0,7.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,0.0,18.0,16.0,15.0,16.0,41.0,3.0,2.0,1.0,1.0,0.0,26.0,23.0,22.0,24.0,30.0,1.0,0.0,0.0,24.0,4.0,442.0,143.0,12.0,4.0,27.0,57.0,60.0,28.0,88.0,0.0,0.0,208.0,198.0,0.0,0.0,48.0,15.0,1.0,4.0,82.0,130.0,86.0,0.0,354.0,108.0,1.0,3.0,2.0,0.28778357058763504,1.0,293.71925,32.16201400756836,32503.07958984375,0.4644425418227911,0.0,MF,95.1923076923077
470760,Jhon ARIAS,43926,Colombia,COL,Midfielder,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,7.0,3.0,2.0,4.0,2.0,1.0,21.0,3.0,5.934792518615723,16.0,3.0,4.0,6.0,1.0,107.0,27.0,8.0,0.0,4566.6800537109375,849.1800155639648,14945.630126953125,1985.1299438476562,17660.840087890625,150.0,184.0,33.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,2.0,1.0,13.0,13.0,10.0,10.0,50.0,7.0,5.0,2.0,3.0,2.0,37.0,32.0,28.0,32.0,34.0,2.0,1.0,1.0,29.0,5.0,530.0,198.0,27.0,35.0,80.0,52.0,92.0,75.0,167.0,0.0,0.0,240.0,227.0,0.0,0.0,71.0,54.0,2.0,10.0,105.0,142.0,115.0,0.0,410.0,159.0,0.0,5.0,6.0,2.6438617408275604,2.0,405.9166833333333,31.234655380249023,40007.45947265625,0.9378644875250757,1.0,MF,94.58333333333333
430176,Ryan GRAVENBERCH,43960,Netherlands,NED,Midfielder,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,5.992980360984802,8.0,0.0,0.0,5.0,1.0,54.0,15.0,0.0,0.0,4996.510009765625,453.47999572753906,15233.839599609375,1737.4700317382812,15011.5693359375,78.0,106.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,3.0,13.0,9.0,6.0,8.0,33.0,3.0,2.0,0.0,0.0,1.0,31.0,22.0,18.0,25.0,42.0,1.0,2.0,1.0,29.0,4.0,308.0,140.0,16.0,29.0,62.0,39.0,89.0,41.0,130.0,0.0,0.0,126.0,111.0,0.0,0.0,38.0,32.0,3.0,15.0,72.0,69.0,87.0,0.0,443.0,129.0,0.0,2.0,5.0,1.2993140518665314,0.0,374.26675,35.61319351196289,37432.87109375,0.25094314850866795,0.0,MF,88.09523809523809
424036,Pedro VITE,43927,Ecuador,ECU,Midfielder,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,5.0,2.0,6.381994724273682,3.0,2.0,2.0,7.0,3.0,119.0,29.0,10.0,0.0,7556.500244140625,324.4300079345703,17603.62158203125,2599.3300170898438,15290.72021484375,115.0,139.0,34.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,6.0,7.0,34.0,29.0,20.0,21.0,88.0,9.0,5.0,1.0,1.0,2.0,63.0,54.0,44.0,48.0,44.0,3.0,6.0,1.0,39.0,4.0,640.0,214.0,20.0,11.0,108.0,142.0,153.0,108.0,261.0,0.0,0.0,297.0,269.0,0.0,0.0,110.0,27.0,1.0,8.0,75.0,227.0,83.0,0.0,648.0,177.0,0.0,0.0,1.0,0.6004096381366253,0.0,407.5486833333333,30.89681625366211,43374.6015625,0.22573496028780937,0.0,MF,90.57239057239057
433394,AHMED FATHY,43834,Qatar,QAT,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.629346211751302,0.0,1.0,0.0,0.0,0.0,73.0,10.0,1.0,0.0,3888.3099975585938,200.96999740600586,7283.200439453125,1061.8600158691406,5839.6502685546875,26.0,30.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,4.0,8.0,5.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,2.0,11.0,0.0,3.0,0.0,6.0,3.0,146.0,59.0,5.0,3.0,18.0,28.0,41.0,8.0,49.0,0.0,0.0,65.0,59.0,0.0,0.0,22.0,4.0,0.0,3.0,11.0,54.0,14.0,0.0,312.0,80.0,2.0,2.0,0.0,0.16665102913975716,1.0,163.11981666666668,29.5404052734375,18273.99072265625,0.0,2.0,MF,90.76923076923077
430628,Alexis MAC ALLISTER,43922,Argentina,ARG,Midfielder,1.0,13.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,10.0,3.0,7.0,4.0,3.0,1.0,5.0,3.0,6.233977496623993,3.0,3.0,0.0,1.0,0.0,239.0,37.0,6.0,0.0,11818.340026855469,853.2099924087524,41710.07019042969,3470.0699920654297,32710.079467773438,214.0,259.0,36.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,86.0,1.0,7.0,24.0,21.0,16.0,16.0,69.0,3.0,1.0,0.0,1.0,1.0,59.0,47.0,42.0,50.0,54.0,1.0,4.0,0.0,41.0,8.0,933.0,293.0,26.0,50.0,97.0,122.0,206.0,63.0,269.0,0.0,0.0,430.0,393.0,0.0,0.0,90.0,58.0,4.0,23.0,172.0,266.0,195.0,0.0,1024.0,277.0,1.0,0.0,1.0,4.509000649675727,1.0,869.10485,30.200515747070312,90561.76977539062,1.924832247197628,1.0,MF,91.3953488372093
409191,Nikola VLASIC,43938,Croatia,CRO,Midfielder,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,5.149752855300903,2.0,0.0,0.0,3.0,2.0,82.0,9.0,0.0,0.0,2961.209930419922,538.0400085449219,8909.070129394531,1350.5900421142578,8252.50048828125,35.0,46.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,2.0,0.0,8.0,4.0,4.0,7.0,12.0,0.0,0.0,0.0,6.0,3.0,105.0,48.0,8.0,30.0,28.0,9.0,38.0,29.0,67.0,2.0,0.0,40.0,33.0,0.0,0.0,20.0,22.0,1.0,5.0,40.0,8.0,45.0,0.0,263.0,96.0,1.0,2.0,2.0,2.8349363803863525,0.0,204.13228333333333,32.608787536621094,22011.41015625,0.1971585862338543,0.0,MF,82.5
269058,James RODRIGUEZ,43926,Colombia,COL,Midfielder,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,3.0,3.0,9.0,5.953557109832763,2.0,6.0,11.0,17.0,5.0,146.0,8.0,16.0,0.0,3923.949951171875,38.54999923706055,14375.779541015625,702.7099761962891,14622.090087890625,106.0,142.0,7.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,7.0,3.0,19.0,14.0,9.0,9.0,69.0,14.0,7.0,1.0,1.0,6.0,64.0,48.0,41.0,48.0,41.0,4.0,1.0,2.0,28.0,5.0,509.0,179.0,23.0,24.0,84.0,49.0,75.0,82.0,157.0,0.0,0.0,237.0,199.0,0.0,0.0,76.0,52.0,3.0,2.0,74.0,168.0,76.0,0.0,357.0,56.0,0.0,5.0,2.0,4.271514296531677,3.0,338.71984999999995,26.813621520996094,33663.08056640625,0.24161341320723295,0.0,MF,83.96624472573839
394456,FABINHO,43924,Brazil,BRA,Midfielder,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.793992042541504,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,1288.1900024414062,83.92999649047852,4586.590087890625,526.1399917602539,3422.6600646972656,12.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,93.0,31.0,4.0,0.0,12.0,22.0,29.0,5.0,34.0,0.0,0.0,43.0,42.0,0.0,0.0,15.0,1.0,0.0,3.0,8.0,33.0,11.0,0.0,117.0,36.0,3.0,0.0,0.0,0.18140260502696037,0.0,95.14646666666667,28.102602005004883,9907.51025390625,0.0201497171074152,1.0,MF,97.67441860465115
404885,Tomas SOUCEK,43995,Czechia,CZE,Midfielder,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.016007741292317,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,0.0,3169.829833984375,196.94001007080078,8710.490356445312,941.7199859619141,4919.839782714844,13.0,21.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,4.0,3.0,2.0,2.0,12.0,2.0,1.0,0.0,0.0,1.0,10.0,8.0,6.0,7.0,6.0,0.0,1.0,1.0,3.0,3.0,99.0,45.0,2.0,3.0,16.0,8.0,20.0,7.0,27.0,2.0,0.0,44.0,35.0,0.0,0.0,10.0,5.0,0.0,2.0,15.0,30.0,17.0,0.0,264.0,57.0,2.0,1.0,0.0,3.079863101243973,0.0,152.65538333333333,28.511974334716797,17938.819580078125,0.1244342029094696,0.0,MF,79.54545454545455
448364,Amadou ONANA,43935,Belgium,BEL,Midfielder,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.310314337412517,2.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,1934.9499816894531,182.0999994277954,6128.0098876953125,600.4199829101562,4620.330078125,32.0,39.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,3.0,3.0,4.0,13.0,1.0,1.0,0.0,0.0,1.0,11.0,9.0,8.0,10.0,7.0,0.0,0.0,1.0,5.0,4.0,143.0,63.0,9.0,2.0,16.0,26.0,35.0,9.0,44.0,0.0,0.0,64.0,57.0,0.0,0.0,19.0,6.0,0.0,5.0,24.0,42.0,29.0,0.0,146.0,44.0,2.0,2.0,1.0,0.407800430431962,0.0,127.48909999999998,32.109169006347656,13465.809814453125,0.0658729299902916,0.0,MF,89.0625
